"County","State","Years_of_Potential_Life_Lost_Rate","Fair_Poor","Physically_Unhealthy_Days","Mentally_Unhealthy_Days","LBW","Smokers","Obese","Food_Environment_Index","Physically_Inactive","With_Access","Excessive_Drinking","Alcohol_Impaired","Chlamydia_Rate","Teen_Birth_Rate","Uninsured","PCP_Rate","Dentist_Rate","MHP_Rate","Preventable_Hosp__Rate","Screened","Vaccinated","Graduation_Rate","Population_25_44","Some_College","Unemployed","Children_in_Poverty","Income_Ratio","Single_Parent_Households","Association_Rate","Violent_Crime_Rate","Injury_Death_Rate","Average_Daily_PM2_5","Presence_of_violation","Severe_Housing_Problems","Drive_Alone","Long_Commute_Drives_Alone"
"Fairfield_South Carolina","South Carolina",12062.719714,22.376653591,4.4856834311,4.5502592392,11.875405581,19.438956673,39.6,6.1,28.7,32.430288863,14.159512246,39.130434783,668.2,32.942145357,12.194573948,39.72984,26.54045,84.04476,3655,47,28,90.957446809,4871,51.118866762,7.3668491787,31.1,5.305165599,56.576616475,14.567606939,725.71804429,97.289906391,10.1,"No",14.794215795,84.480746791,52.9
"Florence_South Carolina","South Carolina",10458.461712,21.863604378,4.3583817017,4.6635004829,12.612908524,19.992890937,35.2,6.7,29.8,57.115096614,16.316814581,33.986928105,739.4,34.668319092,10.294961045,100.18596,57.73422,198.46138,7124,41,40,85.427135678,34883,57.457787461,4.5725737364,27.9,4.9870303368,44.91739261,11.676348907,560.25450321,76.827167701,10.2,"Yes",14.167229241,83.840398152,27.7
"Georgetown_South Carolina","South Carolina",10407.437435,17.579809042,4.1502139927,4.4477080804,10.556383507,15.506146204,32.1,7.2,26.3,69.63163669,15.771113378,20.338983051,528.6,30.22292713,13.888455277,63.51895,51.94215,79.53642,3755,42,43,90.275761974,11987,58.229748895,5.5201866424,31.5,5.1278309535,48.295836132,16.938386619,477.41281494,88.374787655,9.4,"Yes",16.27413537,84.488966072,34.4
"Greenville_South Carolina","South Carolina",7419.6089327,16.547129208,4.1870347741,4.245308901,8.2977313747,16.587674235,28.3,7.6,20.9,82.714831847,17.574671932,34.877384196,379.2,25.51162661,12.414310094,105.25978,63.92588,211.50784,3102,47,52,87.262079063,131205,67.350329637,3.6597532161,17.5,4.6850655022,30.86191486,12.370530469,532.54528161,81.931680956,9.5,"No",13.655065051,83.449204832,28
"Greenwood_South Carolina","South Carolina",9354.9298231,21.796555279,4.8017287888,4.6782196914,10.782522014,18.077745028,34.3,7.1,28.3,75.097974476,17.497971692,43.47826087,899.2,37.317224637,13.507554399,98.3845,52.59043,284.27262,4218,48,47,83.542857143,16857,58.486088865,4.5272020725,28.6,5.0964099417,49.873433743,14.828967818,617.00182815,76.95190363,10.5,"No",15.312616997,83.873542476,24.3
"Hampton_South Carolina","South Carolina",11057.122796,21.26058886,4.3860850989,4.3371628787,13.112582781,19.486549901,40.4,6.6,30.6,44.48553817,15.486406393,35,498.8,37.012113055,11.782111634,35.13703,25.5076,66.31976,6732,44,25,86.206896552,5147,35.846123956,4.4701583435,34.6,3.9922958398,49.283276451,12.046983235,723.34293948,76.703922858,10.2,"No",12.682602922,81.054188517,45
"Horry_South Carolina","South Carolina",9645.1291791,16.436118125,3.8056146261,4.4408028878,9.6380548904,18.975578278,30.1,7.9,25.1,84.009491591,18.548349756,28.398791541,488,29.775489624,15.963774652,58.32315,39.3077,138.02705,4200,42,45,80.21190402,73540,58.30840359,4.9557497437,28.4,4.0707075517,38.937143445,9.2448393321,569.06809604,89.680555672,9.8,"No",17.664645444,83.74375525,27
"Jasper_South Carolina","South Carolina",9441.9375685,23.245901341,4.6926733196,4.8547238465,10.745162618,18.622253027,35.3,7.4,26.9,50.32086209,15.767905052,21.621621622,481.6,51.953202459,18.096919574,35.13086,52.70926,45.68135,5897,43,36,74.5,7336,43.893129771,3.6391887471,33.7,4.1075939163,51.831375259,8.431406991,317.81372883,101.04947093,10.2,"No",18.91148983,71.159638554,54.6
"Kershaw_South Carolina","South Carolina",9503.1393666,18.146861466,4.0031427941,4.5358416553,9.0340242472,19.139432047,35.7,7.8,29.2,52.67841224,16.894471983,43.529411765,523.6,35.211267606,11.892895719,57.72501,29.21459,115.32075,4789,47,48,84.745762712,14841,54.962603598,4.5314109166,20.5,4.2513219595,40.868746638,11.701015648,349.2597895,78.514382265,10.3,"No",12.399256045,86.114453301,46
"Lancaster_South Carolina","South Carolina",8724.157021,16.157867982,3.6609439783,4.4682879904,10.21940804,19.248023658,31.1,7.4,26.9,60.854250378,16.367000546,33.823529412,353,36.944551159,10.328120296,47.99429,32.41491,44.30038,6224,37,48,83,21771,59.14748978,4.6489636313,19.1,4.7204715274,39.719402668,13.170524812,409.70847187,79.007608827,10.8,"No",12.621194081,84.719486804,47.5
"Laurens_South Carolina","South Carolina",10762.518659,21.605545475,4.7720606113,4.7844122074,10.06912012,19.998792059,37.7,7,30.8,58.307407908,15.655195066,35.514018692,477.3,41.044032676,11.962266295,53.91078,28.42269,67.3169,4526,39,42,81.008902077,15315,51.851126347,4.3882890641,29.3,4.3546443515,47.421124829,13.627446576,550.95178046,98.795831957,10.6,"No",12.99682035,82.166624241,36.4
"Lee_South Carolina","South Carolina",13912.814404,27.36396672,4.8066262651,4.879458216,13.402061856,23.106818182,41.5,6.4,30.3,48.891779396,13.581540849,50,989,43.807919124,12.723986168,11.34108,11.52738,109.51009,6477,42,34,84.662576687,4353,37.514357914,6.033676333,37,5.2451737452,55.385830919,9.6399206124,610.01086321,71.451697536,10.2,"No",15.661707126,85.757473967,39.7
"Lexington_South Carolina","South Carolina",7714.5214005,16.487878972,3.9137973259,4.2429430566,8.5196641626,15.549640858,32.1,8.2,23,65.046438331,21.839091275,48.095238095,554.6,26.790577342,10.871717855,61.49632,45.76076,151.04493,3837,46,48,85.614035088,74683,64.587657164,3.6207479543,17.3,4.0992768675,32.10118505,11.216089673,345.84698675,75.940696768,10,"No",12.913208609,83.900540091,36.6
"McCormick_South Carolina","South Carolina",11823.697604,19.768125464,4.1122988652,4.2315636084,11.691542289,16.378606062,34.8,7.5,26.7,96.41356396,15.355647138,31.25,298.8,28.06122449,11.197626993,41.48087,10.47669,62.86014,2755,52,44,80.85106383,2089,43.178554332,4.5790251108,33.8,4.4475913822,62.697022767,11.407238411,240.45840581,75.995645655,10.5,"No",8.6142322097,88.528963415,45.1
"Marion_South Carolina","South Carolina",13422.738422,25.998504493,4.9376117673,5.0265640962,12.168141593,21.214896706,43.2,6.2,36.2,59.51545581,13.603771303,24.444444444,740.2,50.462080094,13.191707394,34.67188,22.36922,95.86809,8209,38,26,85.593220339,7315,52.412850308,7.4156765808,39.4,5.2908257618,61.247306034,11.347160058,741.82805373,88.80714992,9.9,"No",16.806020067,80.371721383,49.1
"Marlboro_South Carolina","South Carolina",14613.556968,24.716394456,5.1301697966,4.8212946521,11.640953717,22.015273644,40.6,6,32.8,25.762969619,14.281565575,0,709.2,56.689755742,13.764391447,18.55632,26.09506,208.76048,6559,42,39,83.505154639,7595,34.917709019,6.5571999568,39.4,5.0990719258,51.030368764,6.6802746335,895.21945562,96.216224096,10.3,"No",14.371859296,83.703547742,32.9
"Newberry_South Carolina","South Carolina",9183.7652877,17.830217696,4.1868202372,4.3419241195,11.403508772,18.865066102,38.6,7.1,28.8,51.287725285,16.336190739,41.935483871,673.5,34.446022727,13.461344453,65.65298,31.17855,57.16067,3479,48,48,83.962264151,8501,45.794612399,4.1695960197,30.1,4.6781546515,46.908392364,13.655820794,290.03849602,74.256252534,10.2,"No",11.585579279,87.615480649,32.7
"Oconee_South Carolina","South Carolina",9191.7815954,15.08284652,4.0510321672,4.4102130938,8.2376897445,18.062482057,30.1,8,22.8,71.421647167,15.606524104,34.482758621,361.9,42.874613337,14.215995768,55.00622,51.76653,80.23813,4114,59,48,85.517241379,16535,54.750529181,4.3654378552,22.9,4.6938465567,38.209880615,15.454128741,370.49489416,99.585062241,10.2,"No",14.760268369,84.128702155,28.9
"Orangeburg_South Carolina","South Carolina",11181.816907,21.031286886,4.4395309387,4.8995217989,12.754540451,21.070042931,40.6,6.2,28,44.329250495,15.189794709,37.086092715,1053.7,34.873779418,12.978876023,45.5047,34.29512,141.75317,4352,44,32,82.064650678,19514,57.722660654,7.1217376471,35.2,5.6388066677,50.964589735,14.789028816,500.93466389,90.884814157,10.5,"No",17.030829093,84.675615213,38.9
"Pickens_South Carolina","South Carolina",8418.841743,17.171753734,4.0773559835,4.3718475247,8.3900492842,18.000570631,32.3,7.5,20.9,71.978796216,19.254494673,31.707317073,359.9,22.120872819,12.760707058,61.85752,51.02082,102.04164,3570,50,49,83.980967486,27352,60.171102662,4.1265134668,15.8,4.9462769432,32.016418676,13.592375247,342.03864913,93.385725795,10.4,"No",16.66480009,84.664450806,38.4
"Richland_South Carolina","South Carolina",8030.7457534,15.117324403,3.922844441,4.3790921568,10.830763757,14.347942083,32,6.7,21.9,76.092056259,18.832152798,41.481481481,871.4,18.979341231,9.4963884795,83.75066,87.2223,305.64248,3888,47,44,69.521208226,109570,71.77329561,4.2627770805,20.1,4.7437004037,43.080882692,12.062048741,796.20056957,68.161185679,9.8,"Yes",17.870683118,78.018275098,28.9
"Saluda_South Carolina","South Carolina",6993.240191,21.526281484,4.4232113286,4.4323259433,9.9120234604,17.049060714,35.3,8.2,28.4,46.113207547,15.866891116,21.052631579,329.1,38.240917782,17.397506667,9.90246,29.33698,53.78447,5177,43,28,73.376623377,4947,43.400040429,3.9191325954,27.2,4.7449221998,38.011565836,14.358568104,312.27539716,68.439480653,10.3,"No",11.1898017,79.64970809,50.1
"Spartanburg_South Carolina","South Carolina",9412.7666777,18.475281787,4.2906642989,4.5704611249,9.0883901358,17.996826966,30.7,7.2,27.4,68.761233455,16.316272332,31.746031746,544.2,31.638661496,12.588637386,67.33828,49.20907,102.98057,4873,46,46,87.820512821,74652,61.099501688,4.0165144638,19.7,4.3952037434,38.281872582,13.202283531,419.47028626,80.596994893,9.5,"No",14.05041405,84.36714071,27.6
"Sumter_South Carolina","South Carolina",9563.5079082,22.68446143,4.4668671244,4.4307022055,10.516122785,19.572833058,36.2,6.4,28,74.61007296,16.198318071,46.534653465,776,35.517326529,12.015954416,52.14347,45.85997,127.28481,5919,45,45,84.219409283,26572,60.025590848,5.2548059485,28.7,4.7219452817,46.32409251,11.452940519,621.01756315,66.571829703,10.5,"No",14.739955632,84.63867673,24.4
"Union_South Carolina","South Carolina",10806.598502,20.88924404,4.4552990902,4.7061887108,11.826967326,18.436387621,39.6,7.4,29.9,65.280894997,15.630006005,33.333333333,734.4,49.380499192,11.449997714,43.36357,18.15739,90.78694,6481,50,45,75.649350649,6244,49.231262012,5.3575984352,27.8,5.0995250878,50.975315035,18.790879196,671.45505931,87.117421324,10.2,"No",11.615945135,86.997283799,40.5
"Williamsburg_South Carolina","South Carolina",12911.26179,25.125241788,4.7806432198,4.8346969195,13.518052057,18.786145481,42.5,6.1,31.5,21.854573977,12.394674948,34.328358209,411.9,34.997865984,12.285407725,12.5176,16.06013,125.26901,5461,42,28,85.623003195,7553,48.351648352,6.3443377189,40.8,5.7810181632,52.76109565,11.265842591,531.05766427,90.466895932,9.8,"No",18.847286496,84.213786391,43.2
"York_South Carolina","South Carolina",7155.1684779,16.307890364,3.804397182,3.9785699943,8.3886071011,16.836733005,31.9,8.1,24,72.992352028,19.957454323,40,516.7,23.525286761,10.429912476,44.09615,45.78909,157.25926,4838,44,50,89.170846857,66045,67.955182073,3.9734652575,15.3,4.5144690782,32.741775001,11.526887044,383.79011216,79.627621902,11,"No",13.895039858,83.732815327,43.2
"Aurora_South Dakota","South Dakota",6232.7756485,9.9508899469,2.6745029248,2.4946121633,7.037037037,12.644423609,32.8,7.3,18.6,57.822878229,19.552495938,20,137.7,14.164305949,12.684787792,111.0186,0,36.52301,3647,61,35,97.057352941,566,70.671378092,2.8364116095,14.7,3.4518198198,17.377567141,18.274853801,18.315018315,80.456407256,6.2,"No",6.9264069264,69.682320442,25
"Beadle_South Dakota","South Dakota",7377.8859768,13.978916562,3.2360736918,2.8230226405,7.3463935886,14.940300767,34.2,7.8,18.2,68.117024945,17.427524436,55.555555556,293.9,57.897545358,12.959169739,60.77012,55.07518,286.39092,5619,53,51,78.725531915,4353,53.273604411,2.8663101604,20.9,3.9069777453,26.723957242,20.993315286,258.15918911,72.624038557,6.2,"No",13.615333774,80.084604252,8.9
"Bennett_South Dakota","South Dakota",18392.044086,23.699656414,4.9266271454,4.0116573167,5.601659751,26.12464234,38.5,2,24,4.0221509764,15.331613209,0,1110.1,78,20.869265264,32.82635,57.90388,28.95194,6659,27,8,84.09,813,44.034440344,4.4603033006,51.6,3.9066673569,73.360995851,14.450867052,451.30295531,156.80353098,4.8,"No",24.285714286,61.584327087,23.5
"Bon Homme_South Dakota","South Dakota",4624.2056543,12.150527717,3.1197281875,2.8525894922,5.2287581699,16.168840812,34.9,8.6,24,60.495049505,21.307535316,28.571428571,229.1,10.566037736,10.670091058,57.27377,42.95533,14.31844,4913,52,32,93.024534884,1716,53.37995338,3.05003427,17,4.222085187,19.115191987,28.636884307,14.281633819,68.528353606,7.3,"Yes",8.4677419355,71.923620934,27.2
"Brookings_South Dakota","South Dakota",4722.7749479,11.672682846,2.845050684,2.9153968516,5.3058465698,13.032533779,27.5,6.9,14.3,78.492100735,22.012239172,40,430.7,7.5349838536,8.414750606,58.59089,37.95066,122.60984,5174,55,53,87.885605536,7724,81.071983428,3.1517406325,8.7,4.5133895417,18.628318584,17.284312289,114.15863603,47.45831084,6.9,"Yes",13.062880325,76.896662732,10.5
"Brown_South Dakota","South Dakota",5817.2878824,10.447498043,2.9270998251,2.8249786327,6.1183836084,14.994369496,32.7,8.1,20.7,75.867071802,18.487617229,11.111111111,458.9,20.765881434,9.3084857739,71.56001,56.15396,336.92378,4804,59,48,85.093100962,9450,70.105820106,3.0119331742,12.8,4.0778572009,27.061148315,17.123287671,311.83214828,70.318397568,5.9,"No",10.315723664,83.243797617,8.1
"Brule_South Dakota","South Dakota",6229.5010906,12.399032979,3.1468299801,2.9971175317,5.2023121387,16.401836916,33,7.5,22.9,65.95623216,18.347910638,50,208.3,26.515151515,15.421341609,171.82131,37.6506,94.12651,2839,46,39,87.301904762,1120,69.107142857,3.0142566191,19.4,3.4286882899,30.810397554,24.818633066,662.04287516,79.227344752,6,"No",9.4430992736,74.021084337,10.9
"Buffalo_South Dakota","South Dakota",28530.905274,30.804085864,5.8379772515,4.8439669433,8.2386363636,37.029014148,41,0,23.3,9.9372384937,16.016552986,0,1432,87.971274686,17.883008357,72.44893,150.07504,250.12506,11778,49,38,25.64,477,38.784067086,7.5418994413,48.6,5.4234459741,61.850443599,0,451.30295531,214.88571987,5.8,"No",29.357798165,75.814751286,15.7
"Butte_South Dakota","South Dakota",6961.6110625,11.877060013,2.9876118329,2.7474139048,6.3616071429,15.697033073,34.5,8.1,22.2,72.354104847,18.092919496,55.555555556,525.1,32.771535581,12.221672439,19.59824,59.3648,39.57653,1972,42,32,91.262427184,2283,52.693823916,3.6859932257,19.4,4.6425617586,27.379400261,13.718765311,154.72391452,62.471936435,5.1,"Yes",12.009803922,74.309556924,23.3
"Campbell_South Dakota","South Dakota",9388.7774816,11.346209719,2.9700414731,2.8010046822,5.8548009368,14.502765548,31.3,6.2,21.4,22.305593452,17.352399202,25,652.5,25.048169557,9.4685990338,0,0,65.6168,5343,54,32,100,230,75.217391304,3.5066505441,13.3,4.596375,3.5483870968,36.284470247,37.285607755,161.89088554,5.2,"Yes",8.0291970803,75.168690958,24
"Charles Mix_South Dakota","South Dakota",14948.912994,16.710201434,3.8749928837,3.5201188657,5.7471264368,20.802215156,33.2,8,20.7,54.912914887,17.042584312,81.818181818,884.6,49.896049896,16.949152542,63.85696,42.42681,53.03352,7018,42,33,81.31978022,1837,54.817637452,3.6979570727,35.2,5.3311634513,43.428359867,20.221370796,160.83137449,143.36150637,6.8,"Yes",12.302839117,77.986577181,7.7
"Clark_South Dakota","South Dakota",8073.3259723,12.752876222,3.1456673602,2.8520212304,5.9553349876,15.458687825,29.4,7.3,24.8,41.533459767,18.757106404,20,164,21.520803443,12.716562717,33.93281,54.52563,283.60749,3884,55,31,94.283714286,728,61.813186813,4.6389035319,18.1,4.0205482466,19.859813084,19.146608315,110.55831951,109.66114706,5.6,"Yes",9.3959731544,68.605990783,32.8
"Clay_South Dakota","South Dakota",5711.1398701,15.352427588,3.4654031489,3.1480544781,5.2880075543,18.475027758,30.8,6.8,19.4,84.679746105,22.527705443,16.666666667,415.4,8.0110922816,12.03981061,63.89323,64.33167,50.03574,2705,47,58,88.61,3010,83.42192691,3.3030090973,17.2,6.0172990354,27.081545064,14.19849496,243.46580738,35.761797817,8.2,"No",21.836925961,69.432938152,20.7
"Codington_South Dakota","South Dakota",5255.0692058,10.737616041,2.8835154186,2.7833831502,6.6870462361,15.679804251,32,7.9,21.4,63.82267602,20.229976061,15.384615385,350.8,28.748890861,9.0275699936,96.21209,88.97114,213.53073,4874,56,57,88.509281609,6874,68.024439919,3.3583563809,12.8,3.880255979,30.657797487,19.242418843,287.17180365,57.901809968,5.4,"Yes",11.562630917,83.906383538,8.9
"Corson_South Dakota","South Dakota",23517.985291,28.655457651,5.8059568611,4.8229767988,8.3462132921,33.053110852,40.3,1.4,26.4,1.7777777778,15.465946679,11.111111111,1834.6,65.01283148,18.691322902,46.9842,47.58506,95.17012,7569,27,10,48.976530612,934,44.646680942,4.1578576462,55.3,6.0405862458,55.616438356,7.2604065828,11.803588291,191.12236609,5.1,"Yes",21.951219512,62.740384615,33.6
"Custer_South Dakota","South Dakota",6611.8901385,10.940116287,2.9403570718,2.7545131898,8.6105675147,13.589932542,31.7,8.2,19.7,79.491236611,16.973974759,41.666666667,165.8,21.877205363,10.692030174,69.79991,23.01231,46.02462,2420,45,39,91.23,1492,60.120643432,4.3099152965,19.3,4.3160289002,31.181894384,16.286644951,47.089293072,105.51986118,3.8,"Yes",11.569148936,69.398629789,41.6
"Davison_South Dakota","South Dakota",6617.8624173,13.023114413,3.0545115486,2.8295924447,5.7670772676,15.057481963,28.3,8.1,20.6,84.198113208,18.5361062,50,392.8,27.149321267,8.7061056628,80.38989,91.35201,142.10313,4621,50,58,92.016713615,4810,76.195426195,2.907814188,15,4.0999394044,32.677795564,16.580415013,414.54161747,71.592066389,6.8,"Yes",11.538461538,82.478590412,6.9
"Day_South Dakota","South Dakota",8820.5395708,12.879066724,3.3845752064,2.995172531,6.0465116279,15.786621065,36.4,6.8,22.8,33.134851138,16.592476228,44.444444444,361.1,21.759697256,15.144113337,35.9002,18.11266,41.71882,8893,51,22,89.858695652,1066,65.853658537,4.0917107584,19.1,4.5942250845,37.203389831,19.745108598,323.97408207,115.04583858,5.5,"Yes",13.214990138,73.17868793,20.6
"Deuel_South Dakota","South Dakota",5781.1348401,10.727882945,2.8245380203,2.599509652,3.4482758621,14.084267131,35.8,6.5,25.4,34.715857012,18.679578852,0,70.1,14.606741573,10.545454545,23.63507,23.35903,8.82301,5289,52,47,91.43,886,56.433408578,4.8313582498,12,3.1273783637,16.818642351,25.998581896,34.734282737,46.561437817,5.7,"No",8.1578947368,75.277407901,29.5
"Dewey_South Dakota","South Dakota",20104.535508,22.858484454,4.9474995726,4.3137672622,8.286252354,28.226205704,37.2,5.5,24.4,23.882286361,17.914471035,0,2603.3,82.486551106,18.878467372,17.41553,68.55184,34.27592,7076,18,28,88.001066667,1295,45.791505792,10.205908684,41.9,5.3886753111,54.712301587,13.932427726,0,220.97509646,5.1,"No",17.682926829,77.286902287,18.9
"Douglas_South Dakota","South Dakota",8073.3259723,10.196835606,2.6863421505,2.6130576033,5.7347670251,13.060473469,30.8,6.5,22.5,50.266489007,18.748593983,0,253.5,12.823207904,11.121365944,68.21282,34.11805,31.59558,5139,52,40,100,512,62.890625,2.9611351018,14.7,4.0363214838,11.300309598,23.874488404,83.305564812,128.06686438,6.5,"No",8.4942084942,77.303988996,18.1
"Edmunds_South Dakota","South Dakota",7398.137885,10.990650485,2.9336023119,2.690099441,3.1446540881,14.058069444,31.4,7.5,26,44.853844264,18.185128867,0,100,12.732615083,9.4668820679,25.30364,0,0,5953,55,40,100,772,71.632124352,2.8129395218,15.2,3.6022666118,18.769883351,20.24291498,24.959440909,95.506182769,5.7,"No",10.72555205,75.213675214,21.5
"Fall River_South Dakota","South Dakota",9832.7472988,13.208526425,3.2836546522,2.9280059914,7.4519230769,14.346274395,32.9,7.3,20.7,93.938539611,16.037645997,66.666666667,334.9,33.884297521,10.233430596,43.80201,74.77195,523.40362,4447,33,27,81.108888889,1183,59.847844463,4.1582830315,20.4,4.2071962115,28.314238953,26.281208936,171.79670723,140.81614692,3.7,"Yes",14.586709887,72.924648787,13.7
"Faulk_South Dakota","South Dakota",8665.7585003,11.228616372,2.9888352228,2.7648337766,7.3059360731,13.947391285,33,6.9,25.7,4.6954314721,17.395456978,66.666666667,179.1,37.279803359,8.1156197888,42.48088,0,86.65511,3567,50,23,83.33,436,64.220183486,3.1674208145,20,4.2145756055,18.398268398,21.240441801,0,110.51602482,5.5,"No",11.578947368,65.794223827,10.2
"Grant_South Dakota","South Dakota",5023.4840992,10.681698687,2.8867071933,2.5776479145,5.0522648084,13.348528406,31.9,8.8,22.4,64.940184883,18.353818521,40,154,17.262638718,9.6034145474,97.92949,70.8115,434.06546,6827,49,30,92.39,1548,62.596899225,3.5738217556,11.9,2.951131414,17.243549402,34.974818131,121.64134725,97.566414852,5.5,"No",6.6978193146,78.407557355,9.7
"Gregory_South Dakota","South Dakota",8288.894368,13.785649358,3.3693135377,3.0677455122,3.6516853933,16.641178842,29.9,7.4,27.4,53.125731679,16.207311054,14.285714286,214.2,33.333333333,15.337423313,71.9252,47.32608,167.59777,10397,48,34,76.742325581,824,68.446601942,3.5555555556,21.4,4.7048844043,36.693548387,31.167585711,154.3112013,118.72536449,6,"No",10.406091371,76.05,13.8
"Haakon_South Dakota","South Dakota",5762.143008,14.58341605,3.4687827811,3.1086376786,4.6979865772,16.538136873,27.7,7.1,23.5,55.39494063,15.756950699,50,139.8,22.326674501,12.206896552,105.70825,51.4668,72.34145,4798,38,16,100,389,61.953727506,2.8545119705,15.6,3.824169948,8.9015151515,21.141649049,110.55831951,129.3508937,4.9,"No",5.730994152,67.519466073,18.8
"Hamlin_South Dakota","South Dakota",5643.9259161,10.501390018,2.87465483,2.622878694,4.0391676867,14.249141348,27.9,6.2,20.9,8.1992207352,19.821038262,0,165.4,38.306451613,9.3230644507,16.58925,0,38.34484,7039,55,41,94.873461538,1219,56.767842494,3.6674043629,11.5,2.7150051723,15.302300696,8.2946250829,49.846307219,66.726720715,5.7,"No",8.0275229358,72.097976571,27.2
"Hand_South Dakota","South Dakota",6252.2166828,8.9199294431,2.5493565444,2.4677235931,5.905511811,12.55537833,30.8,8,20.9,55.02768872,18.678800477,50,225.6,15.860428232,8.3534136546,60.25911,30.51572,0,6258,53,54,92.59,640,75.46875,2.52331322,13.7,4.1550749465,23.232323232,27.116601386,29.806259314,95.923261391,5.7,"Yes",9.2715231788,74.834437086,13.9
"Hanson_South Dakota","South Dakota",6804.5657528,10.542394182,2.8146911644,2.6956765547,5.750798722,14.941052559,33.2,8.5,22,20.864605224,20.514854345,18.181818182,177.3,12.834224599,8.8598901099,67.52194,0,0,1006,52,48,95.9986,727,64.511691884,4.0757749713,15.2,3.3647727273,10.064635272,11.855364552,29.368575624,70.563330589,6.8,"No",7.1090047393,79.975201488,20.3
"Harding_South Dakota","South Dakota",5778.2549478,11.717709674,3.0042374653,2.7272997739,7.3825503356,15.701075627,35.9,5.7,23.8,51.792828685,19.775499266,0,996.7,14.164305949,11.567877629,0,0,0,5289,33,29,95.45,309,79.611650485,3.2831737346,13.6,3.3701910735,11.578947368,23.474178404,78.833267639,127.28361785,4.9,"No",9.900990099,51.671732523,25
"Hughes_South Dakota","South Dakota",6267.5195214,10.538293199,2.8930491647,2.683469337,5.7401812689,14.218105747,32.9,8.5,19.1,80.307836917,19.665392291,33.333333333,467.1,27.072758037,9.554184775,73.86364,62.2665,203.78127,3671,56,52,87.96,4600,66.826086957,2.7888446215,12.8,4.0929052149,21.277108434,29.545454545,450.99985818,62.520603381,5.6,"No",11.384399157,82.332761578,3.7
"Hutchinson_South Dakota","South Dakota",5762.143008,11.038584055,2.8706559232,2.6329905103,4.7026279391,13.881473282,32.7,8.6,20.5,44.327931363,17.746868555,25,178.1,12.47771836,10.616012782,81.43322,40.77195,13.59065,5697,49,29,92.407594937,1396,68.123209169,3.13714603,17.2,4.3363833048,18.84229179,32.573289902,27.808676307,109.97470582,7.3,"No",9.3537414966,71.885617214,21.9
"Hyde_South Dakota","South Dakota",11384.197035,10.891984337,2.9244110013,2.8152161349,5.8548009368,13.674237079,31.6,7.3,19.6,58.23943662,17.838603731,66.666666667,1147.8,16.457461646,9.2864125122,0,0,482.89738,2804,42,20,90,233,60.515021459,3.1837916064,11.6,4.3858197176,18.245614035,44.378698225,0,145.90020426,5.6,"No",10.091743119,63.458646617,22
"Jackson_South Dakota","South Dakota",22436.402188,22.937616848,4.8264873278,3.980010855,7.2796934866,26.416924147,34.8,3.8,23.9,14.74760805,16.653952489,35.714285714,843.1,80.967402734,21.214311529,34.68609,30.40438,117.21039,4000,39,10,88,614,58.794788274,5.8289174868,48.3,6.3945918878,58.466135458,6.013229104,63.231109706,200.90101059,4.8,"No",20.388349515,56.39374425,25.1
"Jerauld_South Dakota","South Dakota",6334.9679128,9.9607382027,2.7049027881,2.5893197933,7.8651685393,12.81898969,28.2,6.2,23,38.435538387,17.946731441,0,263.1,24.549918167,9.1275167785,99.8004,246.54832,186.23799,6569,47,22,83.33,405,66.913580247,2.4150268336,19.8,3.5669584784,21.244635193,24.9500998,0,91.911764706,6.1,"No",5.7803468208,73.628691983,14.9
"Jones_South Dakota","South Dakota",7922.234261,10.90354399,2.8714865783,2.7820928441,5.684754522,14.144247871,29.8,5.8,21.6,56.163021869,18.088280727,33.333333333,338.4,20.853080569,15.620641562,0,213.67521,0,1686,51,21,91.67,143,34.965034965,3.024911032,23,3.781136885,34.188034188,10.787486516,330.47165229,120.89240576,5.2,"No",12.941176471,61.611374408,16.5
