County;State;Years_of_Potential_Life_Lost_Rate;Fair_Poor;Physically_Unhealthy_Days;Mentally_Unhealthy_Days;LBW;Smokers;With_Access;Excessive_Drinking;Alcohol_Impaired;Chlamydia_Rate;Teen_Birth_Rate;Uninsured;PCP_Rate;Dentist_Rate;MHP_Rate;Preventable_Hosp__Rate;Screened;Vaccinated;Graduation_Rate;Population_25_44;Some_College;Unemployed
Freeborn_Minnesota;Minnesota;6451.0839195;13.285812432;3.0412562903;2.9461942883;6.3938618926;15.94816158;70.183970565;19.242811869;21.428571429;264.6;26.172671652;5.6312676781;65.69007;42.5741;104.79777;5782;43;44;82.068965517;6740;61.602373887;3.6645655667
Goodhue_Minnesota;Minnesota;5140.2794794;10.258544396;2.805344528;2.994716086;5.4981858778;14.97074554;90.658900461;24.755235872;23.529411765;247.7;15.245505205;4.8177257974;83.55472;43.19281;97.18383;5704;47;49;87.244897959;10405;70.110523787;3.247139248
Grant_Minnesota;Minnesota;8688.9394908;12.246268161;3.0187086979;3.051001569;7.0993914807;14.506285425;59.970089731;20.346749356;16.666666667;186.3;14.598540146;5.7054400708;33.57958;16.83218;16.83218;4374;53;49;95.52238806;1240;70.403225806;4.1145992076
Hennepin_Minnesota;Minnesota;5113.7183832;10.944076346;2.6506010048;2.9819336644;7.3046919065;13.164369762;99.518493611;25.044227947;32.16080402;619.3;15.880599453;4.97167923;116.18822;94.56688;357.581;5633;42;52;77.71556551;370767;79.769774548;3.0235218489
Houston_Minnesota;Minnesota;4896.0068839;11.296888317;3.0736362093;2.8825288826;5.3275737941;14.680190848;97.36164398;21.624034965;0;101.2;9.3555093555;4.7302291205;74.41267;48.23151;21.43623;2662;58;55;65.893271462;3889;71.766520957;3.3826439273
Hubbard_Minnesota;Minnesota;5922.0444295;13.034666715;3.0749008773;3.1468126976;6.0524546066;16.320428005;57.61699628;20.310135251;58.823529412;261.4;24.049650892;5.8789214415;77.22753;23.78913;114.18784;5592;45;32;75.806451613;3961;64.478667003;5.5622732769
Isanti_Minnesota;Minnesota;5906.3554204;11.068807994;2.8971024335;2.9715372366;6.2030688867;15.388205321;49.135286651;23.218475693;31.578947368;242;16.268605054;4.4743276284;84.56118;37.89601;151.58405;5607;44;50;84.116331096;9616;63.831114809;4.326328801
Itasca_Minnesota;Minnesota;6411.4469969;12.142589733;3.1395259616;3.2801205169;6.571774682;16.118227828;68.163256248;22.428213348;40.909090909;321.3;22.224691632;6.4681072336;97.25476;64.24884;237.05607;5717;45;43;87.962962963;9390;69.669861555;7.0106973968
Jackson_Minnesota;Minnesota;4804.5956908;10.854540753;2.8496460677;2.9705385585;7.2796934866;14.575848567;47.360218196;22.053777375;25;228.2;18.811881188;4.3785310734;20.11263;40.21717;90.48864;3812;56;38;97.65625;2195;69.476082005;3.6511507181
Kanabec_Minnesota;Minnesota;7697.8253151;13.009867405;3.1536803794;3.1914536375;6.2037037037;17.417387222;39.103393066;22.06514687;42.857142857;189.4;17.209588199;5.6301983365;88.43967;56.16575;74.88767;7388;47;45;92.17877095;3429;56.10965296;6.0740412325
Kandiyohi_Minnesota;Minnesota;5162.3106917;13.087671096;3.0366018138;3.1667266779;5.3802885791;14.014750962;66.833968607;19.659814143;29.62962963;291.5;29.297564419;5.6164984642;96.48194;74.86606;334.55771;7196;52;54;70.888888889;9872;65.700972447;3.2656841427
Kittson_Minnesota;Minnesota;5876.5258608;12.380246225;3.005779797;3.0862862849;4.4117647059;14.425725462;40.333919156;20.383186368;100;135.6;11.156186613;5.2118256629;55.82304;47.05882;109.29815;10223;51;21;90.384615385;790;69.240506329;3.7799244015
Koochiching_Minnesota;Minnesota;5672.7284935;13.93994757;3.4054958347;3.2582446083;7.2580645161;17.162545519;71.872887086;20.507405075;14.285714286;júl.85;16.642547033;6.6849142015;47.51346;47.89272;119.7318;5759;43;42;88.079470199;2464;62.175324675;7.0361765682
Lac qui Parle_Minnesota;Minnesota;4546.538722;11.272408718;2.8794792993;3.0054709093;4.6979865772;14.183742656;47.444551591;20.857287056;66.666666667;116.7;8.4745762712;5.5330360762;104.24423;44.87659;14.95886;6893;51;22;95.890410959;1198;68.030050083;3.514739229
Lake_Minnesota;Minnesota;7358.2653706;12.04576688;3.1244955694;3.0210082643;5.9945504087;14.023312501;77.056874655;19.856926826;50;150.5;27.159152634;4.3227296049;75.29412;38.00836;66.51463;4170;36;51;91.338582677;2078;78.007699711;3.8991235915
Lake of the Woods_Minnesota;Minnesota;6251.7810162;11.780459488;3.0155263063;3.0291000783;5.4726368159;15.492188626;61.334981459;20.922111983;25;152.9;23.121387283;6.4239093095;52.43838;26.7094;26.7094;7771;42;19;88.235294118;643;61.430793157;4.6920821114
Le Sueur_Minnesota;Minnesota;5400.6603622;10.853846744;2.7151478837;2.7422399351;5.7270693512;14.763261752;76.977222683;22.068188482;45;162.7;15.023474178;5.0972149238;10.87311;32.01594;24.90128;4076;45;51;85.714285714;6330;64.533965245;4.6636714548
Lincoln_Minnesota;Minnesota;4458.2265779;12.168829778;3.0052316667;3.0343063422;4.2253521127;13.678150757;48.253052917;20.023124597;33.333333333;104;12.762078396;5.5880289923;51.87619;35.22367;17.61184;4523;46;24;85.714285714;1127;70.363797693;3.342366757
Lyon_Minnesota;Minnesota;5358.143628;12.375130259;2.9277651233;3.0679194378;5.8892355694;15.98163978;76.428046564;25.756132042;21.428571429;272.7;17.463371319;5.307835376;77.82404;46.45581;150.98138;4554;55;53;86.033519553;6427;69.877081064;3.2094481884
McLeod_Minnesota;Minnesota;4783.1423932;11.238707107;2.7423395631;2.910978819;5.5613126079;15.056851707;78.939183106;22.16485685;35.714285714;233.8;16.02725896;4.4118659233;86.49071;72.45569;186.71274;7240;40;48;88.279301746;8747;66.582828398;3.815507202
Mahnomen_Minnesota;Minnesota;15735.349787;21.413761823;4.5675182469;4.2620818403;7.6071922545;23.798851527;54.018104563;18.794042106;75;1062.9;69.282136895;8.3690503045;18.29826;30.53746;35.47777;4353;48;23;50.526315789;1096;56.386861314;4.9429657795
Marshall_Minnesota;Minnesota;6044.4182972;11.502092265;2.761724594;2.8094784535;6.4432989691;13.484452163;55.079987287;21.501263824;50;106.1;13.374485597;5.7705363204;33.0251;21.37666;21.5773;6078;51;49;96.629213483;1985;65.64231738;7.0389232448
Martin_Minnesota;Minnesota;5861.8029673;12.341395262;3.3305128885;3.0981616372;5.3571428571;13.153595386;73.06621881;20.133484965;25;209.8;19.794721408;5.5063332677;85.73302;65.49118;100.75567;7141;45;49;89.847715736;4140;66.54589372;3.5207214121
Meeker_Minnesota;Minnesota;5259.3495289;10.868436084;2.7592912463;2.9461801465;5.6992084433;13.562038522;57.592274678;23.413439074;38.888888889;212.1;17.244961562;5.1738119695;56.2527;38.90882;69.17124;7647;47;46;92.700729927;5029;66.375024856;4.0598451244
Mille Lacs_Minnesota;Minnesota;7775.2850738;13.572168938;3.3448115077;3.1454988401;6.63507109;17.702983856;60.688968081;22.117610688;30.769230769;228.8;31.912896565;6.4910493378;77.32158;54.11255;216.45022;6376;40;31;77.959183673;6019;59.245721881;5.5194302524
Morrison_Minnesota;Minnesota;5274.2127062;12.471634258;3.0958698329;3.049949247;5.4124673386;14.51274207;48.683655642;21.284795357;31.25;155.6;16.866080438;5.5679455679;60.9366;39.31769;130.05081;7496;49;38;90.14084507;7407;63.210476576;5.3520013549
Mower_Minnesota;Minnesota;5180.9310333;13.549297157;3.1531427843;3.1357608975;6.5211227672;15.624044895;73.107269617;22.122366101;11.111111111;388.6;26.207729469;6.423006271;51.06861;48.02103;108.67917;5318;51;53;76.244343891;9307;62.479853873;2.8383961118
Murray_Minnesota;Minnesota;6252.2166828;12.55708721;2.9738081698;3.0645879257;5.9016393443;14.445295582;54.464183381;20.755273268;20;154.5;12.899607403;5.713825849;24.01249;23.96358;59.90894;5281;61;44;97.56097561;1602;69.038701623;4.3282972642
Nicollet_Minnesota;Minnesota;3533.6781822;11.318607232;2.9680071205;2.8729791577;5.2670623145;13.244708105;82.072906163;24.256024309;16.666666667;302.9;9.6065406234;3.760488177;95.30901;70.65889;211.97668;6075;47;57;84.472049689;8603;73.265140067;2.5406060606
Nobles_Minnesota;Minnesota;4178.6573316;15.644692183;3.1143693638;2.9819332496;4.5364891519;14.946665119;68.804378333;19.79251107;46.153846154;339.9;43.969849246;10.017789638;77.81033;50.1276;109.3693;3600;59;53;74.922600619;5293;44.832798035;3.1999294781
Norman_Minnesota;Minnesota;9177.681324;13.83393439;3.1644867848;3.1403422698;7.4148296593;15.360677725;32.194979568;21.086033608;50;194.7;21.526418787;6.1971276805;0;60.63362;22.72727;5135;51;21;93.333333333;1324;63.444108761;4.7535211268
Olmsted_Minnesota;Minnesota;4330.4220104;11.038641373;2.6444930952;3.0491230233;5.8496559026;13.806250578;91.303865565;21.445082822;19.230769231;427.9;14.15109827;4.6386183693;227.29945;112.30878;358.2263;3741;59;57;84.858952216;41664;80.102726575;2.7019208517
Otter Tail_Minnesota;Minnesota;5723.5117751;12.432283656;3.0681490839;2.9806846287;5.408364353;14.357488918;55.744027363;19.220626834;13.793103448;225.2;20.007082153;5.3785675332;49.92683;63.41589;118.26206;7457;48;47;82.412790698;11161;70.809067288;3.9644802721
Pennington_Minnesota;Minnesota;6411.7525576;11.554311928;3.0744490016;3.0310142812;5.9795436664;14.489779221;68.686288586;22.982479385;9.0909090909;218;27.9971285;4.5075268817;70.24939;56.18767;161.53954;4633;40;49;91.28440367;3585;64.407252441;5.718491677
Pine_Minnesota;Minnesota;7939.6999251;14.007721451;3.1516907737;3.1442795678;6.8010075567;18.051417021;58.191596639;19.798942468;41.025641026;227;24.426350851;6.5115632386;20.77994;34.24306;140.39653;6042;41;28;82.899628253;6685;56.559461481;5.6235043871
Pipestone_Minnesota;Minnesota;7138.1259111;12.500066165;2.9779110909;2.9863159144;4.8635824437;14.479908718;65.370987912;20.018894442;42.857142857;291.2;17.632241814;7.2074579101;54.33601;44.01893;77.03312;3615;42;54;86.363636364;1935;59.173126615;3.4222855979
Polk_Minnesota;Minnesota;7342.7403032;13.865248096;3.068887565;3.0786437584;6.0503059143;15.849039656;68.787974684;22.160374521;31.818181818;218.8;19.173239054;5.1223181062;44.21984;50.60249;202.40994;5912;43;50;89.033942559;7117;71.013067304;4.2363433668
Pope_Minnesota;Minnesota;4851.2270963;10.971987242;2.867853846;2.8542069777;7.0866141732;13.591119212;51.50522965;21.564828681;0;172.1;15.592515593;4.6095056126;99.55652;27.34731;91.1577;8680;45;27;90.789473684;2318;69.499568594;3.0607439962
Ramsey_Minnesota;Minnesota;5962.3946029;11.793736517;2.9288800013;3.196484971;7.3647553066;13.53672898;99.82777603;21.296343248;27.631578947;575.5;22.306833098;5.4663957604;106.72359;83.03314;384.50729;5677;41;51;77.095649538;152658;72.539270788;3.2218790004
Red Lake_Minnesota;Minnesota;6490.8055654;11.275019711;2.8458453585;2.9512121564;6.2007874016;14.823535992;63.047199804;22.950970576;20;jún.98;21.54626109;6.0444722831;65.23157;24.8139;13.59065;9283;56;31;94.117647059;886;64.446952596;6.5631929047
Redwood_Minnesota;Minnesota;7623.4458309;12.283331897;3.1245076099;3.1748757216;6.3444108761;15.781523949;63.578055919;20.513225959;17.647058824;226.2;17.076093469;7.0606035135;39.31075;32.73965;32.73965;6449;50;48;92.857142857;3111;65.413050466;4.1158140743
Renville_Minnesota;Minnesota;6273.4781587;11.778981191;2.9682423196;2.9378576853;7.6121794872;14.174454975;69.402415766;19.724441702;7.6923076923;188;31.97492163;6.2193412754;20.46385;61.45442;20.48481;5990;49;34;91.26984127;3050;64.918032787;4.4943820225
Rice_Minnesota;Minnesota;4565.554709;11.997856169;2.9842381796;2.927093774;6.2001943635;14.652823958;82.535624084;23.266094319;23.076923077;263;11.18140356;5.723217752;92.95663;57.60369;128.85035;5446;49;57;79.423868313;14952;59.149277689;3.1750798548
Rock_Minnesota;Minnesota;4682.0980447;10.897234907;2.7500256462;2.9439001914;6.9587628866;13.703769064;63.363270362;21.308518336;0;229.2;15.717092338;5.1601661976;104.55876;42.14963;105.37408;5860;56;56;93.939393939;2049;69.936554417;2.0635994587
Roseau_Minnesota;Minnesota;5984.7981552;11.660688908;2.9690001914;2.782526167;5.2027543994;14.391507338;48.378015228;22.104650247;30;120.5;18.022938285;4.9554781262;57.59631;52.19547;26.09774;9253;36;46;89.947089947;3379;64.013021604;4.8915042295
St. Louis_Minnesota;Minnesota;7014.8298835;11.993042591;3.6083145101;3.274077557;6.4470521702;17.837063045;83.678443359;23.054407252;25.641025641;405.1;14.707394837;4.3479088901;126.0126;87;231;5134;43;48;79.392405063;44979;75.241779497;4.6359228028
Scott_Minnesota;Minnesota;4034.5781444;9.2695999052;2.7231705573;2.7227684058;6.1074486626;12.944831384;88.475155471;21.332965511;30.769230769;270.4;8.4869856259;3.6676820311;57.76726;41.83039;94.63268;6188;45;51;86.332811685;39007;78.485912785;2.8834221476
Sherburne_Minnesota;Minnesota;4682.6399102;10.407160138;2.8165288696;2.7097737389;5.5422264875;13.361798964;88.259754348;24.96946656;24.242424242;254.1;12.082932857;3.8035775378;42.76794;42.29671;151.21074;5674;41;47;89.435989257;25321;74.104498243;3.7324858045
Sibley_Minnesota;Minnesota;5321.4227813;11.638698668;2.7956582902;2.8805305251;5.0303555941;13.484513482;62.163404702;22.006921142;21.428571429;134.5;14.519056261;5.8740327814;13.48891;33.62701;40.35241;8265;48;35;86.666666667;3376;61.72985782;3.5827557853
Stearns_Minnesota;Minnesota;4887.5923277;12.680341327;2.9194666154;3.0649596056;6.4016221305;15.035743135;76.379761288;23.315483497;22.222222222;390.4;11.843876178;4.5763643502;102.15095;76.03503;288.9331;5657;49;45;86.044176707;36387;74.402946107;3.3730048693
Steele_Minnesota;Minnesota;4728.6477346;12.373338995;2.9355420456;2.8684403461;6.4066852368;13.889502094;69.726049869;23.452200472;11.764705882;244.9;22.609340252;4.248214758;81.51066;84.04045;222.30054;4811;49;52;89.278350515;8573;65.472996617;3.375322212
Stevens_Minnesota;Minnesota;4060.8367161;13.610515585;3.1822044865;3.1846389045;4.4554455446;15.204217674;76.896977175;23.439126014;0;132.7;5.1020408163;4.7539149888;72.21706;93.41914;134.93876;4856;48;54;100;2032;84.05511811;2.6601520087
Swift_Minnesota;Minnesota;7573.7966539;12.981494411;2.9947108739;3.0731948099;5.0065876153;16.793085222;44.434222631;22.574854303;61.538461538;139.2;17.184035477;5.4955570745;63.70103;53.15191;95.67343;5979;40;46;96.062992126;2036;65.815324165;4.1030723489
Todd_Minnesota;Minnesota;5265.420242;13.73562774;3.1073982503;3.1322205661;5.0992779783;15.790723273;38.82707371;22.32726951;43.75;185.5;25.919117647;7.3367571533;74.27888;40.79135;36.71222;11368;46;17;91.266375546;4883;58.754863813;3.9922825764
Traverse_Minnesota;Minnesota;4736.2669126;11.879658046;2.9917540044;3.0226215382;5.9071729958;13.521214604;65.598650927;20.500303577;100;441;13.828867761;6.3209076175;29.79738;30.12956;50.88771;4893;52;16;94.594594595;623;77.046548957;3.5215204025
Wabasha_Minnesota;Minnesota;4029.0838754;10.721303154;2.7353519775;2.8311703209;5.6900726392;13.10193445;91.280679092;23.187147173;35.294117647;216.6;16.100178891;4.57970332;84.6143;74.04665;13.88375;4822;55;48;89.552238806;4563;64.234056542;3.3449246564
Wadena_Minnesota;Minnesota;10836.202786;14.401408222;3.3387408431;3.266451796;6.6171003717;15.857399836;67.340894315;19.29129339;27.272727273;209;33.344792025;6.1009217904;65.40222;58.52659;299.94879;6811;46;18;83.913043478;2839;65.973934484;5.6422569028
Waseca_Minnesota;Minnesota;4144.4550154;12.434961644;2.9900061651;3.0600938534;5.525606469;15.672204679;79.347826087;21.869551156;máj.37;279.1;14.09159537;4.8890099414;37.01549;42.58264;21.29132;7630;46;51;87.108013937;4923;65.407271989;3.9075809199
Washington_Minnesota;Minnesota;4130.6778103;9.3029130015;2.3974978892;2.7037996497;5.8787786723;12.065558802;93.581818793;24.026509952;28;258;7.5967663322;2.97188792;107.46019;73.33781;222.35399;5555;44;53;89.997100609;62316;81.027344502;2.9928680591
Watonwan_Minnesota;Minnesota;7370.6927656;15.161940491;3.093377135;3.133141995;4.953271028;15.069597403;73.757916332;20.926616806;20;237.4;44.837980407;8.5027297015;27.50275;73.80074;64.57565;3314;53;47;85.294117647;2304;51.128472222;4.4061007549
Wilkin_Minnesota;Minnesota;6649.0087047;11.556339731;2.9805690233;2.9600626894;6.2015503876;14.479759899;62.910583942;23.33668336;30.573248408;aug.93;11.66558652;4.3852779953;28.63278;47.43833;205.5661;5414;56;52;88.505747126;1351;78.016284234;3.1337437045
Winona_Minnesota;Minnesota;5798.8366768;11.926279584;2.8322401243;3.0868240332;6.1780738946;14.946345976;96.37589631;24.43289725;35;465.8;7.1338648762;4.777834525;41.2185;58.97038;180.84249;4327;50;58;86.529680365;10932;77.213684596;3.1145679182
Wright_Minnesota;Minnesota;4035.7941001;10.351744482;2.6499531185;2.9381832119;5.5945730247;14.350181792;87.181234964;25.049076105;30.909090909;188.9;11.115833524;3.4264755147;45.26594;41.70204;106.48914;6489;45;48;89.73973974;35044;74.91724689;3.5048080156
Yellow Medicine_Minnesota;Minnesota;6884.6322477;12.297840403;3.0346178689;3.0266832208;6.3183475091;15.236019477;60.988695152;21.62242768;27.272727273;202.5;21.697203472;5.9409735531;60.39255;50.67396;60.80876;5474;44;38;93.81443299;2215;59.774266366;3.5360149673
Adams_Mississippi;Mississippi;11098.737567;25.234780327;4.294513914;4.3353781119;13.184737439;22.864028747;69.077623309;12.520111099;30.769230769;687.9;50.941850942;14.084143509;83.20533;45.15692;70.96087;6164;44;44;80;7501;44.07412345;7.2913877733
Alcorn_Mississippi;Mississippi;11859.819225;20.682936509;4.2408557785;4.4092418723;11.433224756;19.15657464;27.87597485;13.591812082;15.384615385;326.3;50.639386189;14.181999005;29.48745;48.37409;274.11986;8029;33;42;87.817839196;9069;58.38570956;4.3988816403
Amite_Mississippi;Mississippi;9556.4533631;23.33935635;4.4451749602;4.3713445751;12.098501071;20.688750792;40.781357094;11.322364962;30.769230769;556.7;46.786182772;17.202505219;16.05394;24.10219;8.03406;6166;35;20;82.920962199;2852;43.373071529;6.6533599468
Attala_Mississippi;Mississippi;13886.004519;22.394518676;4.2119890127;4.1153170362;13.317892299;18.738781057;33.929666735;12.183822658;8.3333333333;756.2;43.788437884;13.801614302;47.53354;32.4728;27.06067;6672;44;47;máj.82;4154;53.779489649;6.140098011
Benton_Mississippi;Mississippi;13949.894457;22.660950745;4.2649570599;4.3161168578;12.352941176;20.300954965;77.213884752;12.441007703;17.647058824;391.1;54.213633924;14.783001808;19.46737;24.0616;36.0924;5540;32;41;máj.77;1856;36.153017241;5.5337262606
Bolivar_Mississippi;Mississippi;12943.46552;28.836504308;4.9926744806;4.6479347521;13.35243553;23.007366898;49.281007468;10.764597768;23.076923077;1002.3;48.158316175;14.088962617;51.92901;40.69494;53.21647;7273;33;37;82.216824645;8374;57.738237401;6.453600308
Calhoun_Mississippi;Mississippi;11563.59301;25.081860263;4.4199195298;4.3299678129;11.471321696;20.591287588;62.665419062;12.00493648;17.647058824;625.1;43.859649123;18.926481811;13.68925;20.70108;6.90036;4185;31;42;máj.87;3363;43.770443057;4.3066884176
Carroll_Mississippi;Mississippi;9040.1733445;18.98393354;3.816175337;3.812055964;11.392405063;17.136633603;32.009059168;13.531901847;13.636363636;449.1;39.71318257;15.760585468;19.50268;19.72581;21.25263;6284;39;41;máj.82;1938;58.926728586;5.8103975535
Chickasaw_Mississippi;Mississippi;10452.946556;26.109515681;4.5238136561;4.2797644593;13.17016317;21.255004508;22.935832567;12.070355881;21.739130435;784.9;58.160389444;17.321814255;52.18601;34.99358;29.16132;5198;38;38;84.199507389;4152;45.134874759;5.2438162544
Choctaw_Mississippi;Mississippi;10579.620209;22.965078621;4.3400739199;4.2617356106;11.378205128;19.68192271;8.3772083772;12.964869866;0;289.2;38.790644609;13.697362332;24.26595;36.24064;96.6417;5499;32;29;máj.72;1701;58.671369782;4.8680989937
